Yr,Mo,Day,Hr,VSM
2021,3,6,6,0.146125
2021,3,6,18,0.143
2021,3,7,6,0.138125
2021,3,7,18,0.137875
2021,3,8,6,0.132875
2021,3,8,18,0.133125
2021,3,9,6,0.128375
2021,3,9,18,0.143875
2021,3,10,6,0.16575
2021,3,10,18,0.200625
2021,3,11,6,0.18975
2021,3,11,18,0.18875
2021,3,12,6,0.183
2021,3,12,18,0.17225
2021,3,13,6,0.16625
2021,3,13,18,0.1595
2021,3,14,6,0.15375
2021,3,14,18,0.15075
2021,3,15,6,0.200625
2021,3,15,18,0.18925
2021,3,16,6,0.181625
2021,3,16,18,0.173
2021,3,17,6,0.16625
2021,3,17,18,0.15975
2021,3,18,6,0.15525
2021,3,18,18,0.14825
2021,3,19,6,0.145375
2021,3,19,18,0.202125
2021,3,20,6,0.1915
2021,3,20,18,0.173375
2021,3,21,6,0.1645
2021,3,21,18,0.155375
2021,3,22,6,0.148375
2021,3,22,18,0.143375
2021,3,23,6,0.138125
2021,3,23,18,0.152125
2021,3,24,6,0.145375
2021,3,24,18,0.156875
2021,3,25,6,0.15075
2021,3,25,18,0.158125
2021,3,26,6,0.152625
2021,3,26,18,0.15
2021,3,27,6,0.144
2021,3,27,18,0.140875
2021,3,28,6,0.13525
2021,3,28,18,0.132375
2021,3,29,6,0.126625
2021,3,29,18,0.154875
2021,3,30,6,0.16775
2021,3,30,18,0.15075
2021,3,31,6,0.14375
2021,3,31,18,0.139125
2021,4,1,6,0.132125
2021,4,1,18,0.12925
2021,4,2,6,0.123625
2021,4,2,18,0.1215
2021,4,3,6,0.1155
2021,4,3,18,0.114875
2021,4,4,6,0.109125
2021,4,4,18,0.109625
2021,4,5,6,0.10475
2021,4,5,18,0.1075
2021,4,6,6,0.102625
2021,4,6,18,0.10625
2021,4,7,6,0.1015
2021,4,7,18,0.1035
2021,4,8,6,0.097875
2021,4,8,18,0.10075
2021,4,9,6,0.0955
2021,4,9,18,0.0995
2021,4,10,6,0.0935
2021,4,10,18,0.097625
2021,4,11,6,0.092375
2021,4,11,18,0.096125
2021,4,12,6,0.09075
2021,4,12,18,0.094625
2021,4,13,6,0.08925
2021,4,13,18,0.09225
2021,4,14,6,0.087
2021,4,14,18,0.119
2021,4,15,6,0.112875
2021,4,15,18,0.12825
2021,4,16,6,0.121125
2021,4,16,18,0.11825
2021,4,17,6,0.112
2021,4,17,18,0.11075
2021,4,18,6,0.104875
2021,4,18,18,0.104625
2021,4,19,6,0.098875
2021,4,19,18,0.116875
2021,4,20,6,0.137875
2021,4,20,18,0.139625
2021,4,21,6,0.144125
2021,4,21,18,0.129625
2021,4,22,6,0.122875
2021,4,22,18,0.11925
2021,4,23,6,0.112
2021,4,23,18,0.1145
2021,4,24,6,0.108625
2021,4,24,18,0.10775
2021,4,25,6,0.1025
2021,4,25,18,0.103125
2021,4,26,6,0.103625
2021,4,26,18,0.10375
2021,4,27,6,0.099
2021,4,27,18,0.117375
2021,4,28,6,0.1405
2021,4,28,18,0.12875
2021,4,29,6,0.121
2021,4,29,18,0.126625
2021,4,30,6,0.119875
2021,4,30,18,0.11775
2021,5,1,6,0.112
2021,5,1,18,0.11075
2021,5,2,6,0.104125
2021,5,2,18,0.104
2021,5,3,6,0.098375
2021,5,3,18,0.119125
2021,5,4,6,0.1395
2021,5,4,18,0.1365
2021,5,5,6,0.129625
2021,5,5,18,0.141875
2021,5,6,6,0.14875
2021,5,6,18,0.133
2021,5,7,6,0.124375
2021,5,7,18,0.119625
2021,5,8,6,0.113375
2021,5,8,18,0.110625
2021,5,9,6,0.104875
2021,5,9,18,0.10425
2021,5,10,6,0.107
2021,5,10,18,0.123875
2021,5,11,6,0.116875
2021,5,11,18,0.135625
2021,5,12,6,0.1445
2021,5,12,18,0.1455
2021,5,13,6,0.148625
2021,5,13,18,0.14125
2021,5,14,6,0.1345
2021,5,14,18,0.138375
2021,5,15,6,0.129625
2021,5,15,18,0.12525
2021,5,16,6,0.11925
2021,5,16,18,0.11775
2021,5,17,6,0.112125
2021,5,17,18,0.115375
2021,5,18,6,0.1075
