Yr,Mo,Day,Hr,VSM
2017,6,9,18,0.192
2017,6,10,6,0.2457
2017,6,10,18,0.21945
2017,6,11,6,0.2066
2017,6,11,18,0.2146
2017,6,12,6,0.20845
2017,6,12,18,0.19885
2017,6,13,6,0.2211
2017,6,13,18,0.2027
2017,6,14,6,0.19085
2017,6,14,18,0.18865
2017,6,15,6,0.17885
2017,6,15,18,0.1799
2017,6,16,6,0.17415
2017,6,16,18,0.17915
2017,6,17,6,0.1723
2017,6,17,18,0.1758
2017,6,18,6,0.16965
2017,6,18,18,0.1757
2017,6,19,6,0.17045
2017,6,19,18,0.24275
2017,6,20,6,0.2274
2017,6,20,18,0.25405
2017,6,21,6,0.27705
2017,6,21,18,0.283
2017,6,22,6,0.2921
2017,6,22,18,0.25985
2017,6,23,6,0.28785
2017,6,23,18,0.2511
2017,6,24,6,0.24035
2017,6,24,18,0.254
2017,6,25,6,0.23745
2017,6,25,18,0.2145
2017,6,26,6,0.20705
2017,6,26,18,0.2648
2017,6,27,6,0.24695
2017,6,27,18,0.23875
2017,6,28,6,0.2231
2017,6,28,18,0.20645
2017,6,29,6,0.1966
2017,6,29,18,0.1856
2017,6,30,6,0.17705
2017,6,30,18,0.17515
2017,7,1,6,0.16755
2017,7,1,18,0.16945
2017,7,2,6,0.1629
2017,7,2,18,0.16665
2017,7,3,6,0.15935
2017,7,3,18,0.1614
2017,7,4,6,0.1556
2017,7,4,18,0.15925
2017,7,5,6,0.15145
2017,7,5,18,0.1564
2017,7,6,6,0.1493
2017,7,6,18,0.15475
2017,7,7,6,0.14825
2017,7,7,18,0.15145
2017,7,8,6,0.1465
2017,7,8,18,0.15015
2017,7,9,6,0.1426
2017,7,9,18,0.14695
2017,7,10,6,0.1411
2017,7,10,18,0.14565
2017,7,11,6,0.1388
2017,7,11,18,0.14345
2017,7,12,6,0.13715
2017,7,12,18,0.14215
2017,7,13,6,0.1354
2017,7,13,18,0.14065
2017,7,14,6,0.13295
2017,7,14,18,0.1382
2017,7,15,6,0.13225
2017,7,15,18,0.13685
2017,7,16,6,0.13145
2017,7,16,18,0.1375
2017,7,17,6,0.1285
2017,7,17,18,0.1342
2017,7,18,6,0.125
2017,7,18,18,0.13025
2017,7,19,6,0.1233
2017,7,19,18,0.1294
2017,7,20,6,0.1215
2017,7,20,18,0.1287
2017,7,21,6,0.1214
2017,7,21,18,0.12775
