Yr,Mo,Day,Hr,VSM
2013,11,14,6,0.0981
2013,11,14,18,0.10165
2013,11,15,6,0.09575
2013,11,15,18,0.10105
2013,11,16,6,0.09525
2013,11,16,18,0.1003
2013,11,17,6,0.0959
2013,11,17,18,0.0996
2013,11,18,6,0.09435
2013,11,18,18,0.0993
2013,11,19,6,0.09765
2013,11,19,18,0.10145
2013,11,20,6,0.2747
2013,11,20,18,0.28595
2013,11,21,6,0.2568
2013,11,21,18,0.2439
2013,11,22,6,0.23205
2013,11,22,18,0.2253
2013,11,23,6,0.21855
2013,11,23,18,0.21785
2013,11,24,6,0.21075
2013,11,24,18,0.21185
2013,11,25,6,0.20535
2013,11,25,18,0.20625
2013,11,26,6,0.20035
2013,11,26,18,0.20215
2013,11,27,6,0.1979
2013,11,27,18,0.19905
2013,11,28,6,0.1945
2013,11,28,18,0.1954
2013,11,29,6,0.18885
2013,11,29,18,0.1905
2013,11,30,6,0.1853
2013,11,30,18,0.18735
2013,12,1,6,0.1811
2013,12,1,18,0.1827
2013,12,2,6,0.17825
2013,12,2,18,0.18
2013,12,3,6,0.1775
2013,12,3,18,0.175
2013,12,4,6,0.16965
2013,12,4,18,0.17
2013,12,5,6,0.16365
2013,12,5,18,0.1661
2013,12,6,6,0.16105
2013,12,6,18,0.16455
2013,12,7,6,0.26635
2013,12,7,18,0.24795
2013,12,8,6,0.23315
2013,12,8,18,0.23355
2013,12,9,6,0.2237
2013,12,9,18,0.22425
2013,12,10,6,0.21835
2013,12,10,18,0.2206
2013,12,11,6,0.21695
2013,12,11,18,0.21745
2013,12,12,6,0.2126
2013,12,12,18,0.214
2013,12,13,6,0.20845
2013,12,13,18,0.21045
2013,12,14,6,0.20475
2013,12,14,18,0.2066
2013,12,15,6,0.2022
2013,12,15,18,0.2039
2013,12,16,6,0.19985
2013,12,16,18,0.2011
2013,12,17,6,0.1976
2013,12,17,18,0.1993
2013,12,18,6,0.1959
2013,12,18,18,0.1976
2013,12,19,6,0.19385
2013,12,19,18,0.1937
2013,12,20,6,0.1887
2013,12,20,18,0.18885
2013,12,21,6,0.18555
2013,12,21,18,0.18665
2013,12,22,6,0.1823
2013,12,22,18,0.1843
2013,12,23,6,0.1797
2013,12,23,18,0.1805
2013,12,24,6,0.1772
2013,12,24,18,0.1783
2013,12,25,6,0.1754
2013,12,25,18,0.1769
2013,12,26,6,0.1731
2013,12,26,18,0.17475
2013,12,27,6,0.16945
2013,12,27,18,0.1723
2013,12,28,6,0.16705
2013,12,28,18,0.17
2013,12,29,6,0.16565
2013,12,29,18,0.16775
2013,12,30,6,0.16395
2013,12,30,18,0.1652
2013,12,31,6,0.1633
2013,12,31,18,0.16415
2014,1,1,6,0.16
2014,1,1,18,0.16185
2014,1,2,6,0.1578
2014,1,2,18,0.16015
2014,1,3,6,0.15665
2014,1,3,18,0.19565
2014,1,4,6,0.19255
2014,1,4,18,0.1921
2014,1,5,6,0.1866
2014,1,5,18,0.187
2014,1,6,6,0.1825
2014,1,6,18,0.1975
2014,1,7,6,0.1986
2014,1,7,18,0.1995
2014,1,8,6,0.19925
2014,1,8,18,0.1998
2014,1,9,6,0.1988
2014,1,9,18,0.1989
2014,1,10,6,0.1949
2014,1,10,18,0.19645
2014,1,11,6,0.1934
2014,1,11,18,0.1954
2014,1,12,6,0.1904
2014,1,12,18,0.1902
2014,1,13,6,0.18645
2014,1,13,18,0.18735
2014,1,14,6,0.18155
2014,1,14,18,0.18385
2014,1,15,6,0.17895
2014,1,15,18,0.1812
2014,1,16,6,0.1755
2014,1,16,18,0.17165
2014,1,17,6,0.1732
2014,1,17,18,0.16805
2014,1,18,6,0.16815
2014,1,18,18,0.1668
2014,1,19,6,0.16065
2014,1,19,18,0.16375
2014,1,20,6,0.1593
2014,1,20,18,0.16075
2014,1,21,6,0.15495
2014,1,21,18,0.15835
2014,1,22,6,0.1529
2014,1,22,18,0.1561
2014,1,23,6,0.15095
2014,1,23,18,0.15465
2014,1,24,6,0.15095
2014,1,24,18,0.1537
2014,1,25,6,0.14755
2014,1,25,18,0.15115
2014,1,26,6,0.1464
2014,1,26,18,0.1481
2014,1,27,6,0.14265
2014,1,27,18,0.147
2014,1,28,6,0.14455
2014,1,28,18,0.1487
2014,1,29,6,0.1469
2014,1,29,18,0.14905
2014,1,30,6,0.1486
2014,1,30,18,0.1504
2014,1,31,6,0.1468
2014,1,31,18,0.1495
2014,2,1,6,0.1429
2014,2,1,18,0.14825
2014,2,2,6,0.14255
2014,2,2,18,0.1459
2014,2,3,6,0.1441
2014,2,3,18,0.14805
2014,2,4,6,0.1424
2014,2,4,18,0.1473
2014,2,5,6,0.1413
2014,2,5,18,0.1459
2014,2,6,6,0.14475
2014,2,6,18,0.15285
2014,2,7,6,0.15265
2014,2,7,18,0.20295
2014,2,8,6,0.25015
2014,2,8,18,0.2867
2014,2,9,6,0.30565
2014,2,9,18,0.30415
2014,2,10,6,0.3088
2014,2,10,18,0.27965
2014,2,11,6,0.2705
2014,2,11,18,0.2658
2014,2,12,6,0.2589
2014,2,12,18,0.25755
2014,2,13,6,0.2527
2014,2,13,18,0.25135
2014,2,14,6,0.24495
2014,2,14,18,0.24415
2014,2,15,6,0.2382
2014,2,15,18,0.2388
2014,2,16,6,0.2361
2014,2,16,18,0.23665
2014,2,17,6,0.22855
2014,2,17,18,0.2289
2014,2,18,6,0.2207
2014,2,18,18,0.22235
2014,2,19,6,0.2168
2014,2,19,18,0.21765
2014,2,20,6,0.21135
2014,2,20,18,0.21145
2014,2,21,6,0.20365
2014,2,21,18,0.23135
2014,2,22,6,0.22015
2014,2,22,18,0.22715
2014,2,23,6,0.2194
2014,2,23,18,0.2189
2014,2,24,6,0.21125
2014,2,24,18,0.21795
2014,2,25,6,0.2105
2014,2,25,18,0.21085
2014,2,26,6,0.20635
2014,2,26,18,0.20925
2014,2,27,6,0.28405
2014,2,27,18,0.26165
2014,2,28,6,0.32155
2014,2,28,18,0.33845
2014,3,1,6,0.29815
2014,3,1,18,0.27735
2014,3,2,6,0.2704
2014,3,2,18,0.26725
2014,3,3,6,0.2664
2014,3,3,18,0.285
2014,3,4,6,0.3072
2014,3,4,18,0.2879
2014,3,5,6,0.2791
2014,3,5,18,0.2803
2014,3,6,6,0.3075
2014,3,6,18,0.28625
2014,3,7,6,0.2769
2014,3,7,18,0.26975
2014,3,8,6,0.2633
2014,3,8,18,0.26065
2014,3,9,6,0.2533
2014,3,9,18,0.25135
2014,3,10,6,0.2899
2014,3,10,18,0.27945
2014,3,11,6,0.2678
2014,3,11,18,0.26275
2014,3,12,6,0.2522
2014,3,12,18,0.2448
2014,3,13,6,0.23415
2014,3,13,18,0.2317
2014,3,14,6,0.2216
2014,3,14,18,0.22405
2014,3,15,6,0.2143
2014,3,15,18,0.2175
2014,3,16,6,0.2068
2014,3,16,18,0.21025
2014,3,17,6,0.19955
2014,3,17,18,0.2024
2014,3,18,6,0.1918
2014,3,18,18,0.19645
2014,3,19,6,0.1881
2014,3,19,18,0.19355
2014,3,20,6,0.18565
2014,3,20,18,0.19
2014,3,21,6,0.1816
2014,3,21,18,0.1871
2014,3,22,6,0.17795
2014,3,22,18,0.1846
2014,3,23,6,0.17495
2014,3,23,18,0.1815
2014,3,24,6,0.17225
2014,3,24,18,0.18025
2014,3,25,6,0.16895
2014,3,25,18,0.1744
2014,3,26,6,0.16915
2014,3,26,18,0.17805
2014,3,27,6,0.1779
2014,3,27,18,0.18235
2014,3,28,6,0.1773
2014,3,28,18,0.18455
2014,3,29,6,0.1778
2014,3,29,18,0.3177
2014,3,30,6,0.2786
2014,3,30,18,0.2632
2014,3,31,6,0.2527
2014,3,31,18,0.30755
2014,4,1,6,0.31405
2014,4,1,18,0.30145
2014,4,2,6,0.3018
2014,4,2,18,0.2833
2014,4,3,6,0.27245
2014,4,3,18,0.26755
2014,4,4,6,0.25815
2014,4,4,18,0.2576
2014,4,5,6,0.2473
2014,4,5,18,0.2481
2014,4,6,6,0.23855
2014,4,6,18,0.2398
2014,4,7,6,0.2303
2014,4,7,18,0.2305
2014,4,8,6,0.2207
2014,4,8,18,0.2223
2014,4,9,6,0.21305
2014,4,9,18,0.21385
2014,4,10,6,0.2039
2014,4,10,18,0.20665
2014,4,11,6,0.19675
2014,4,11,18,0.19945
2014,4,12,6,0.19275
2014,4,12,18,0.19585
2014,4,13,6,0.18795
2014,4,13,18,0.19215
2014,4,14,6,0.18335
2014,4,14,18,0.18745
2014,4,15,6,0.1796
2014,4,15,18,0.18295
2014,4,16,6,0.1767
2014,4,16,18,0.1806
2014,4,17,6,0.1728
2014,4,17,18,0.2044
2014,4,18,18,0.19375
2014,4,19,6,0.18035
2014,4,19,18,0.18435
2014,4,20,6,0.1797
2014,4,20,18,0.1791
2014,4,21,6,0.16955
2014,4,21,18,0.1733
2014,4,22,6,0.16605
2014,4,22,18,0.17005
2014,4,23,6,0.16055
2014,4,23,18,0.1789
2014,4,24,6,0.16855
2014,4,24,18,0.17175
2014,4,25,6,0.1667
2014,4,25,18,0.2811
2014,4,26,6,0.28125
2014,4,26,18,0.2601
2014,4,27,6,0.24765
2014,4,27,18,0.2494
2014,4,28,6,0.23115
2014,4,28,18,0.22985
2014,4,29,6,0.23375
2014,4,29,18,0.22735
2014,4,30,6,0.22935
2014,4,30,18,0.22355
2014,5,1,6,0.21275
2014,5,1,18,0.21555
2014,5,2,6,0.20225
2014,5,2,18,0.20255
2014,5,3,6,0.1923
2014,5,3,18,0.20815
2014,5,4,6,0.19785
2014,5,4,18,0.1978
2014,5,5,6,0.1882
2014,5,5,18,0.19065
2014,5,6,6,0.18025
2014,5,6,18,0.21215
2014,5,7,6,0.23755
2014,5,7,18,0.223
2014,5,8,6,0.2089
2014,5,8,18,0.2077
2014,5,9,6,0.2018
2014,5,9,18,0.2027
2014,5,10,6,0.1962
2014,5,10,18,0.20605
2014,5,11,6,0.19665
2014,5,11,18,0.19435
2014,5,12,6,0.18485
2014,5,12,18,0.1856
2014,5,13,6,0.17585
2014,5,13,18,0.18005
2014,5,14,6,0.1704
2014,5,14,18,0.17795
2014,5,15,6,0.16805
2014,5,15,18,0.1728
2014,5,16,6,0.16585
2014,5,16,18,0.16905
2014,5,17,6,0.16115
2014,5,17,18,0.1878
2014,5,18,6,0.17725
2014,5,18,18,0.17635
2014,5,19,6,0.1688
2014,5,19,18,0.17235
2014,5,20,6,0.1652
2014,5,20,18,0.16465
2014,5,21,6,0.15945
2014,5,21,18,0.16265
2014,5,22,6,0.15575
2014,5,22,18,0.1585
2014,5,23,6,0.15265
2014,5,23,18,0.1631
2014,5,24,6,0.17925
2014,5,24,18,0.1715
2014,5,25,6,0.16115
2014,5,25,18,0.159
2014,5,26,6,0.151
2014,5,26,18,0.15255
2014,5,27,6,0.1444
2014,5,27,18,0.1486
2014,5,28,6,0.14025
2014,5,28,18,0.1795
2014,5,29,6,0.1637
2014,5,29,18,0.1561
2014,5,30,6,0.14745
2014,5,30,18,0.14595
2014,5,31,6,0.13815
2014,5,31,18,0.16395
2014,6,1,6,0.152
2014,6,1,18,0.1468
2014,6,2,6,0.13975
2014,6,2,18,0.14045
2014,6,3,6,0.15185
2014,6,3,18,0.1624
2014,6,4,6,0.15495
2014,6,4,18,0.16795
2014,6,5,6,0.1639
2014,6,5,18,0.19115
2014,6,6,6,0.179
2014,6,6,18,0.1876
2014,6,7,6,0.1782
2014,6,7,18,0.18475
2014,6,8,6,0.1779
2014,6,8,18,0.1621
2014,6,12,18,0.1809
2014,6,13,6,0.17605
2014,6,13,18,0.178
2014,6,14,6,0.1677
2014,6,14,18,0.17835
2014,6,15,6,0.1683
2014,6,15,18,0.1555
2014,6,16,6,0.15285
2014,6,16,18,0.19565
2014,6,17,6,0.18355
2014,6,17,18,0.1999
2014,6,18,6,0.1858
